row_id,county_code,year,state,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,evictions
319,2477bb3,a,408e6ed,46572,4545,28.944,711,40422,158004,29.665,0.780800335,0.050507065,0.129992122,0.012843652,0.006830669,0.000598307,0.015934904,0.002492945,13.964,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.314,0.062,0.189,0.095,0.219,0.27,0.084,0.09,0.134,0.187,12.71163027,4.5,14.29,257,3089,1870,0.428,0.168,0.195,0.133400201,0.39217653,0.321965898,0.152457372,8.009448143,11.50955551,58
320,b65236b,b,56f170e,61378,7261,24.662,599,43509,111489,29.548,0.953977013,0.010937531,0.009905314,0.001597951,0.006788812,0.000397007,0.014917522,0.001478849,10.84,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.459,0.064,0.176,0.065,0.321,0.201,0.115,0.079,0.115,0.284,13.56820925,,15.37,267,2629,1430,0.509,0.204,0.182,0.10330993,0.414242728,0.305917753,0.176529589,9.967942705,11.22413188,68
321,8d9ff91,b,429dafa,66260,6720,25.879,583,35842,82577,30.326,0.894956118,0.057157268,0.022667205,0.000605266,0.003732473,0,0.020881671,0,16.989,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.391,0.079,0.21,0.053,0.362,0.277,0.15,0.1,0.084,0.381,12.53547949,6.52,36.03,359,2579,2149,0.518,0.222,0.172,0.217217217,0.365365365,0.309309309,0.108108108,12.27395094,14.57056381,74
322,3c23931,a,2af7250,921902,91780,26.225,1142,79658,276183,28.933,0.686508489,0.045621927,0.139383746,0.000607098,0.107048309,0.000298573,0.018939469,0.001592388,5.194,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.545,0.047,0.144,0.031,0.243,0.122,0.074,0.07,0.202,0.19,12.8145398,0.5,3.09,209,1040,740,0.511,0.239,0.13,0.075621891,0.189054726,0.265671642,0.469651741,11.50711444,6.775958864,1801
323,0f15841,b,e602fb0,885595,121190,38.359,1293,74260,256602,30.921,0.142304518,0.626308933,0.162929226,0.00227727,0.042084746,0.000298332,0.020932985,0.00286399,6.958,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.537,0.061,0.195,0.064,0.339,0.138,0.11,0.099,0.101,0.236,12.54013885,14.63,12.3,203,1800,1800,0.521,0.23,0.102,0.144710579,0.260479042,0.283433134,0.311377246,13.45574009,5.837219698,2704
324,328dcaf,b,f2c60ec,20463,2555,29.269,478,28572,79971,36.684,0.938707036,0.02107008,0.029228496,0.000499291,0.000299575,0.000589163,0.009606359,0,25.58,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.357,0.096,0.243,0.061,0.316,0.289,0.128,0.07,,0.408,13.38485394,,20.75,315,3520,1609,0.506,0.222,0.173,0.290030211,0.36958711,0.240684794,0.099697885,10.16092178,12.15421265,3
325,6687851,b,c47295b,1080903,123044,33.676,935,62116,234384,29.139,0.728246668,0.015487126,0.176348214,0.006401881,0.036200277,0.015115274,0.020190549,0.00201001,9.117,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.53,0.037,0.201,0.113,0.244,0.11,0.067,0.07,0.12,0.175,12.59571418,3.13,8.58,231,1400,1400,0.499,0.286,0.09,0.103206413,0.228456914,0.344689379,0.323647295,16.40218217,5.433326428,2104
326,80fd397,b,930f257,10593,1050,27.119,701,51516,84566,18.925,0.466191921,0.001607039,0.508929109,0.007040839,0.003836805,0,0.012394287,0,12.982,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.516,0.03,0.372,0.213,0.296,,0.086,0.081,,0.243,10.70259193,,23.42,347,3589,2629,0.484,0.322,0.103,0.252252252,0.294294294,0.301301301,0.152152152,18.38304258,8.441193022,2
327,84ed3a7,a,f723d72,24342,2101,19.226,591,62163,152922,24.829,0.959647164,0.011063838,0.012653008,0.001991491,0.0075737,0.00179033,0.004586464,0.000694004,5.024,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.57,0.036,0.086,0.031,0.304,0.135,0.097,0.07,0.242,0.225,11.43424267,,8.25,241,1750,1630,0.503,0.218,0.183,0.052894212,0.336327345,0.325349301,0.285429142,11.12189598,8.573970719,11
328,23930b5,b,a8981de,22036,2328,23.161,552,35609,78172,27.13,0.776248848,0.156471578,0.048041101,0.001592357,0.002423587,0.000500741,0.014721788,0,17.977,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.399,0.082,0.283,0.097,0.344,0.25,0.121,0.131,,0.384,12.57390513,7.86,34.35,458,4459,3159,0.515,0.248,0.152,0.250249252,0.319042871,0.30109671,0.129611167,12.61400245,12.16026136,1
329,ff4a6bf,b,d725a95,40474,6291,32.671,627,38014,171167,34.121,0.811497472,0.022168589,0.052143857,0.083678476,0.008621118,0.00059593,0.018920771,0.002373787,15.125,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.445,0.067,0.308,0.116,0.331,0.223,0.125,0.071,0.153,0.249,13.37853312,,15.23,226,2740,1030,0.503,0.178,0.168,0.117764471,0.276447106,0.310379242,0.295409182,8.975062496,7.999512225,147
330,be8d2f9,b,930f257,121123,9870,22.121,899,67288,160765,28.533,0.84592145,0.017226546,0.111662432,0.005492087,0.006212361,0.000200076,0.012784858,0.00050019,6.726,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.482,0.046,0.246,0.139,0.313,0.199,0.114,0.07,0.137,0.28,9.742083747,3.15,19.96,278,3070,2189,0.497,0.242,0.135,0.110330993,0.266800401,0.358074223,0.264794383,11.73450678,8.463018587,222
331,577afa9,a,dc52510,28196,2761,27.516,710,41912,122698,28.275,0.839424142,0.089850648,0.044556184,0.003521794,0.012251454,0,0.008121078,0.0022747,12.693,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.444,0.055,0.263,0.099,0.307,0.254,0.115,0.09,0.151,0.277,13.16806344,6.2,30.32,325,28050,5580,0.505,0.232,0.152,0.18444666,0.398803589,0.26221336,0.154536391,12.82548184,9.795285578,115
332,20c6ab7,b,f2c60ec,4596,549,24.672,350,20984,69951,29.261,0.955338325,0.010819165,0.005249001,0.002388647,0.009012626,0,0.015496096,0.00169614,30.679,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.26,0.103,0.239,0.066,0.357,0.406,0.137,0.12,,0.343,12.6773156,,41.99,475,,4819,0.501,0.228,0.167,0.317953862,0.346038114,0.169508526,0.166499498,13.61440492,18.00614844,3
333,5b8e62b,b,a972798,39444,2983,18.363,669,52127,128050,29.622,0.960507701,0.008187428,0.017257814,0.00180605,0.003692369,0,0.008448302,0.000100336,10.037,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.489,0.056,0.186,0.079,0.311,0.133,0.109,0.08,0.183,0.31,13.75974516,,16.47,253,2819,2309,0.496,0.23,0.151,0.121878122,0.421578422,0.295704296,0.160839161,10.26557712,9.959141982,90
334,083865f,a,c79e512,151039,14836,26.917,1039,79626,247567,30.051,0.861824721,0.028201702,0.049199763,0.000301408,0.039303548,0,0.020063697,0.001105161,3.671,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.556,0.049,0.083,0.03,0.239,0.138,0.079,0.07,0.189,0.174,10.55547968,1.1,7.59,215,2160,1780,0.498,0.192,0.136,0.064676617,0.273631841,0.280597015,0.381094527,7.599475353,6.432860316,223
335,e6a51ad,a,3c7c507,133147,12160,22.101,828,69236,217424,25.913,0.936101123,0.010239758,0.029085693,0.001304872,0.009950893,0,0.013018836,0.000298826,3.638,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.568,0.038,0.085,0.038,0.286,0.141,0.091,0.06,0.282,0.211,12.06799136,2,10.7,213,2070,1590,0.501,0.235,0.151,0.066132265,0.301603206,0.344689379,0.28757515,9.885948632,8.314374663,145
336,6d4a077,b,a8981de,169476,15268,26.451,958,58278,153747,28.899,0.6799577,0.237395508,0.049874106,0.000805721,0.013505892,0.000100715,0.016940276,0.001420083,6.914,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.472,0.054,0.217,0.086,0.33,0.235,0.109,0.08,0.119,0.304,12.67454636,3.04,20.71,305,2869,3899,0.514,0.277,0.109,0.112774451,0.298403194,0.366267465,0.22255489,11.90967514,7.346264961,1469
337,30db75f,b,408e6ed,22081,2718,33.819,672,42319,123466,28.733,0.784052358,0.014530607,0.15486305,0.011518408,0.021335575,0.000400292,0.013299709,0,11.762,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.504,0.038,0.219,0.131,0.235,0.253,0.067,0.079,0.182,0.218,13.64072718,,18.08,240,2659,1730,0.429,0.192,0.152,0.132206759,0.313121272,0.396620278,0.15805169,11.05504587,11.05504587,15
338,7c279fb,b,dc52510,850925,91741,33.63,1042,60288,166881,32.049,0.414830238,0.244998804,0.204610664,0.001902845,0.10857177,0.000398502,0.020971148,0.003716028,11.246,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.505,0.061,0.293,0.116,0.252,0.135,0.075,0.08,0.147,0.213,13.56879751,4.37,11.14,210,1769,1749,0.509,0.284,0.078,0.128742515,0.234530938,0.290419162,0.346307385,13.42309007,4.35156185,7496
339,77ec6e9,a,930f257,41083,4312,31.537,711,42986,70423,28.585,0.188690947,0.005341442,0.795764857,0.00089024,0.003610975,0.001400378,0.004301161,0,18.077,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Mining-dependent,0.463,0.078,0.297,0.117,0.3,,0.094,0.11,,0.26,8.459858792,7.6,21.71,332,3470,2600,0.504,0.284,0.137,0.292292292,0.339339339,0.258258258,0.11011011,16.11308102,9.745037026,98
340,6218917,b,3c7c507,28047,2918,24.427,616,49720,133457,24.008,0.960498836,0.005121626,0.013435567,0.002098375,0.004266364,0,0.014479782,9.94E-05,6.086,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.551,0.062,0.116,0.046,0.29,0.227,0.104,0.07,0.23,0.237,11.12117098,,14.66,230,1920,1430,0.496,0.214,0.194,0.099800399,0.405189621,0.341317365,0.153692615,9.5566764,12.03433325,57
341,59b10d3,a,56f170e,13187,1430,22.784,600,40679,80747,31.954,0.969992074,0.004240143,0.001664355,0.000297206,0.000198138,0,0.023608084,0,16.868,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.423,0.065,0.184,0.067,0.307,0.205,0.126,0.1,,0.326,13.39338513,,19.2,331,4420,13229,0.496,0.23,0.15,0.182730924,0.459839357,0.267068273,0.090361446,9.539800046,11.06616805,43
342,1e68ac5,b,2af7250,36278,3648,24.834,606,46083,81116,27.677,0.921702801,0.035256282,0.027301326,0.000701318,0.002614916,0.000901695,0.010730173,0.000791488,9.99,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.441,0.084,0.153,0.034,0.3,0.169,0.085,0.079,0.155,0.294,11.42879015,,18,267,4909,3690,0.48,0.205,0.185,0.123246493,0.357715431,0.357715431,0.161322645,9.235959406,13.07966706,49
343,2923a17,a,dc52510,22770,3229,33.201,563,32229,67175,30.295,0.597913266,0.340956653,0.04461845,0.001802361,0.000200262,0,0.014308744,0.000200262,21.741,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.367,0.087,0.304,0.088,0.316,,0.116,0.099,,0.288,12.7606019,11.4,26.73,366,11429,2079,0.506,0.249,0.153,0.234468938,0.402805611,0.255511022,0.107214429,14.02920545,11.60277055,152
344,1403d23,a,b5e230e,8785,924,25.237,571,37999,82803,27.916,0.576400299,0.391874533,0.014707493,0.001782425,0.000796614,0,0.013651979,0.000786657,17.954,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.453,0.069,0.267,0.064,0.399,0.243,0.127,0.139,0.228,0.379,10.3729872,,39.19,366,4440,4489,0.518,0.248,0.159,0.225324028,0.443668993,0.211365902,0.119641077,12.70427903,13.05075937,0
345,e9cbd47,b,f1f4f42,23766,2641,26.903,573,46214,85959,26.549,0.960253073,0.017608121,0.008133035,0.001503501,0.005287482,0.000201812,0.007012977,0,9.276,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.432,0.073,0.202,0.047,0.344,0.265,0.164,0.08,0.146,0.356,14.12543432,,11.14,291,4940,3970,0.511,0.183,0.2,0.093093093,0.437437437,0.284284284,0.185185185,7.621305784,12.78685748,74
346,0f43dd9,b,a972798,201463,22587,30.252,718,47912,125211,28.586,0.761829904,0.054980698,0.148037967,0.00110439,0.010745413,0.000198989,0.020316791,0.002785848,12.53,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.51,0.051,0.258,0.112,0.293,0.2,0.093,0.07,0.103,0.27,13.10300751,3.22,13.84,268,3080,2090,0.51,0.28,0.127,0.191339376,0.370594159,0.257804632,0.180261833,15.13074587,8.060443374,1330
347,b0f9b67,b,d725a95,55624,5307,23.03,817,44828,154520,29.579,0.742885986,0.171066178,0.062219512,0.003218423,0.002078981,0.000499755,0.017031654,0.00099951,12.778,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.45,0.072,0.242,0.086,0.292,0.278,0.116,0.081,0.174,0.264,11.92248138,2.82,24.83,239,3250,3140,0.504,0.222,0.161,0.143143143,0.309309309,0.334334334,0.213213213,10.79748419,9.46579447,168
348,23c3967,a,a8981de,27612,2585,21.549,618,35375,78099,30.563,0.61270958,0.360402072,0.017548079,0,0.000200435,0,0.008538529,0.000601305,18.045,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.404,0.059,0.267,0.079,0.382,0.234,0.148,0.129,0.077,0.359,11.92643606,6.8,33.76,401,3920,2099,0.513,0.254,0.152,0.205588822,0.389221557,0.27744511,0.127744511,10.29021331,10.72965303,3
349,7464f65,a,92a2585,8994,1145,29.948,587,50012,101985,23.676,0.891283095,0.000299276,0.090989805,0.002114882,0.002972806,0,0.0104547,0.001885437,7.642,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.526,0.027,0.173,0.091,0.289,0.139,0.078,0.06,0.212,0.274,11.0713606,,15.51,240,1790,2260,0.5,0.245,0.215,0.119641077,0.389830508,0.302093719,0.188434696,13.00203846,9.916808991,4
350,a840fb7,b,f93b51e,20366,1836,23.677,632,33524,108478,31.268,0.947039658,0.01248301,0.019369153,0.000199888,0.00049972,0,0.020408571,0,18.797,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.394,0.086,0.267,0.112,0.286,0.348,0.121,0.06,0.171,0.348,9.694248806,,33.14,335,10200,5119,0.5,0.215,0.234,0.208669355,0.412298387,0.243951613,0.135080645,12.12751213,14.10751411,16
351,a51407f,b,d725a95,66897,6729,22.669,817,56642,221332,29.572,0.714913935,0.119647005,0.12563283,0.003504139,0.013837876,0.000794139,0.018056741,0.003613334,9.267,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.473,0.049,0.225,0.101,0.258,0.204,0.098,0.08,0.17,0.214,12.35068114,6.14,23.04,185,4449,2209,0.522,0.209,0.217,0.135864136,0.230769231,0.263736264,0.36963037,9.251446926,9.547493228,96
352,7c7761f,a,bf46354,274713,30528,26.37,837,53857,140448,28.847,0.758918832,0.145323179,0.056600186,0.002621862,0.015611084,0.000500355,0.018833372,0.00159113,10.426,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.52,0.049,0.209,0.076,0.302,0.198,0.109,0.08,0.147,0.243,12.54374357,5,18.73,250,2459,1650,0.516,0.238,0.137,0.113,0.279,0.315,0.293,11.54216324,8.375760742,1272
353,f99f503,b,a972798,361643,45614,31.125,682,49092,115015,28.063,0.753303086,0.112250087,0.069930698,0.001874657,0.031669741,0.000398863,0.02837912,0.002193748,12.08,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.477,0.056,0.214,0.09,0.323,0.211,0.104,0.09,0.169,0.256,13.16030231,6.6,7.56,244,1790,1629,0.512,0.268,0.125,0.107569721,0.290836653,0.330677291,0.270916335,14.11698183,8.31976899,3891
354,b5aaddd,a,37520b7,25561,2178,18.783,591,40218,111537,29.118,0.922942154,0.00666566,0.012777526,0.019533807,0.003504002,0,0.034476162,0.00010069,13.979,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.419,0.09,0.204,0.057,0.335,0.223,0.115,0.061,0.245,0.261,11.11603848,,7.63,248,2140,1610,0.497,0.183,0.239,0.109343936,0.395626243,0.315109344,0.179920477,8.415531549,13.73884453,51
355,0fefce9,b,720fc77,143752,17487,25.491,860,45797,159338,34.564,0.763942462,0.089902764,0.117325619,0.00229026,0.011943507,0,0.014294037,0.00030135,8.945,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.428,0.079,0.285,0.144,0.217,0.187,0.116,0.08,0.196,0.24,10.51756973,3.44,16.34,205,1690,1470,0.516,0.184,0.285,0.117412935,0.304477612,0.309452736,0.268656716,8.803443249,13.20516487,353
356,674eba5,b,f1f4f42,27644,2974,42.807,530,31789,118073,30.398,0.941751527,0.030470419,0.008494362,0,0.002980478,0,0.014604342,0.001698872,11.877,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.432,0.079,0.224,0.051,0.341,0.171,0.114,0.09,0.073,0.31,13.26751685,,19.68,305,3570,2809,0.507,0.204,0.185,0.119760479,0.503992016,0.24750499,0.128742515,10.26883373,10.16036013,83
